date;open;high;low;close;volume
2007-06-28;11391.9;11528.5;11391.9;11519.2;818343488
2007-06-29;11519.2;11574;11446.5;11527.59;765590848
2007-07-02;11527.59;11553.7;11462.7;11534.29;692472768
2007-07-03;11534.29;11747.59;11534.29;11747.59;819114432
2007-07-04;11747.59;11834.2;11746;11834.2;687328320
2007-07-05;11834.2;11893.09;11781.09;11802.79;788399424
2007-07-06;11802.79;11867.29;11783.7;11867.29;664091072
2007-07-09;11867.29;11914.5;11837.09;11859.59;657481664
2007-07-10;11859.59;11888.29;11724.9;11732.09;789847424
2007-07-11;11732.09;11732.09;11607.4;11666.79;754699776
2007-07-12;11666.79;11820.59;11666.79;11809;822881216
2007-07-13;11809;11970.09;11809;11922.9;696634048
2007-07-16;11922.9;11933;11874.29;11917.29;537116416
2007-07-17;11917.29;11917.29;11759.4;11801;668569216
2007-07-18;11801;11801;11694.7;11726;1004690368
2007-07-19;11726;11898.9;11726;11880.2;663228480
2007-07-20;11880.2;11907.2;11812;11819.4;631543872
2007-07-23;11819.4;11839.9;11720.2;11782.2;640966656
2007-07-24;11782.2;11782.2;11581.7;11584;845840064
2007-07-25;11584;11584;11403.09;11415.9;804034304
2007-07-26;11415.9;11509.5;11033.4;11033.4;1122952960
2007-07-27;11033.4;11162;10915.9;10984.5;940701248
2007-07-30;10984.5;11123.7;10984.5;11071.7;687616576
2007-07-31;11071.7;11356.7;11071.7;11337.5;841358272
2007-08-01;11337.5;11337.5;11031.09;11188.9;758969792
2007-08-02;11188.9;11331.5;11172;11233;798878848
2007-08-03;11233;11304.79;11144.29;11185.79;735707264
2007-08-06;11185.79;11185.79;10974.09;10998.79;717088832
2007-08-07;10998.79;11235.2;10998.79;11235.2;814831616
2007-08-08;11235.2;11488.79;11235.2;11455;1278665600
2007-08-09;11455;11455;11116.7;11212.09;1764160384
2007-08-10;11212.09;11212.09;10809.29;10889.5;1543470592
2007-08-13;10889.5;11185.59;10889.5;11167.9;953995008
2007-08-14;11167.9;11173.9;10992.9;10998.59;707767936
2007-08-15;10998.59;10998.59;10813.79;10889.4;648854976
2007-08-16;10889.4;10889.4;10446.5;10462.59;884335040
2007-08-17;10462.59;10761.59;10390.7;10686.2;1071799744
2007-08-20;10686.2;10855.4;10686.2;10703.79;526368800
2007-08-21;10703.79;10790;10596.4;10639.29;570113728
2007-08-22;10639.29;10952.09;10639.29;10910.7;668508928
2007-08-23;10910.7;11177.9;10910.7;10945.7;682880576
2007-08-24;10945.7;11002;10884.5;10969.5;449849024
2007-08-28;10969.5;10998.2;10790.5;10793.79;543161088
2007-08-29;10793.79;10895;10686.4;10891.9;612305728
2007-08-30;10891.9;11099.5;10891.9;11099.5;602131072
2007-08-31;11099.5;11335.29;11099.5;11309.2;690669696
2007-09-03;11309.2;11390.59;11309.2;11358.4;402303456
2007-09-04;11358.4;11510.79;11288.2;11510.79;598661632
2007-09-05;11510.79;11534.9;11291.9;11300.7;635897216
2007-09-06;11300.7;11423;11197.9;11330.79;605816896
2007-09-07;11330.79;11396.29;11100.59;11107.7;663597312
2007-09-10;11107.7;11162;10951.09;10974.79;510530752
2007-09-11;10974.79;11212.29;10974.79;11212.29;589268864
2007-09-12;11212.29;11236.59;11138.59;11219.7;562007616
2007-09-13;11219.7;11219.7;11118.09;11172.4;616351488
2007-09-14;11172.4;11172.4;10878.9;10954;815350400
2007-09-17;10954;10954;10739.09;10745.29;806153664
2007-09-18;10745.29;10855.59;10706.79;10802.79;908891840
2007-09-19;10802.79;11182;10802.79;11136.29;969132672
2007-09-20;11136.29;11136.29;10970;11013.79;803383616
2007-09-21;11013.79;11112;10972.9;11094.7;869389504
2007-09-24;11094.7;11113.9;11039.59;11040.79;563413632
2007-09-25;11040.79;11059.2;10782.5;10853.2;891101760
2007-09-26;10853.2;10955.09;10853.2;10889.29;826600576
2007-09-27;10889.29;11092.7;10889.29;11039.5;871055552
2007-09-28;11039.5;11050.09;10931;11037.4;889220800
2007-10-01;11037.4;11122.79;10977;11081.5;653923584
2007-10-02;11081.5;11277.29;11081.5;11231.4;844365504
2007-10-03;11231.4;11363.5;11216.5;11360.2;671011520
2007-10-04;11360.2;11389.2;11262.4;11370.5;718132032
2007-10-05;11370.5;11405.09;11298.59;11390.4;597658048
2007-10-08;11390.4;11423.4;11322.79;11328.7;508051648
2007-10-09;11328.7;11434;11283.5;11427.79;793981760
2007-10-10;11427.79;11512.09;11425.4;11512.09;683405568
2007-10-11;11512.09;11645.2;11512.09;11622.9;759688512
2007-10-12;11622.9;11622.9;11486.5;11576.29;629271744
2007-10-15;11576.29;11596.09;11426.9;11439.9;592524992
2007-10-16;11439.9;11439.9;11340.4;11366.2;702871680
2007-10-17;11366.2;11599.4;11345.2;11538;792301888
2007-10-18;11538;11580;11395.59;11411.59;727411520
2007-10-19;11411.59;11451.4;11299.29;11299.29;558622976
2007-10-22;11299.29;11299.29;11061.2;11177.9;512829568
2007-10-23;11177.9;11418.09;11177.9;11359.09;588840640
2007-10-24;11359.09;11420.7;11260.5;11278.5;509568000
2007-10-25;11278.5;11513.4;11278.5;11480.5;704090432
2007-10-26;11480.5;11537.5;11373.5;11509.59;552614080
2007-10-29;11509.59;11617.2;11509.59;11552.79;504811424
2007-10-30;11552.79;11552.79;11451.59;11479.09;572896576
2007-10-31;11479.09;11672.09;11479.09;11666;737933184
2007-11-01;11666;11734.59;11484.9;11526.29;519147328
2007-11-02;11526.29;11526.29;11360.79;11442.7;437021152
2007-11-05;11442.7;11442.7;11271.09;11314.4;383003584
2007-11-06;11314.4;11439.09;11310.29;11334.9;386243328
2007-11-07;11334.9;11440.59;11128.09;11134.5;406865728
2007-11-08;11134.5;11159.5;10935.2;11032;592367360
2007-11-09;11032;11134.2;10841.29;10859.09;513112640
2007-11-12;10859.09;10970.2;10802.2;10894.29;422281600
2007-11-13;10894.29;10949.09;10825.79;10920.2;481244288
2007-11-14;10920.2;11114.09;10920.2;11070.9;478876256
2007-11-15;11070.9;11141.2;10879;10901.59;492592640
2007-11-16;10901.59;10901.59;10710.7;10766.2;447111552
2007-11-19;10766.2;10876.9;10400.2;10404.5;638251328
2007-11-20;10404.5;10580.9;10289.7;10499.9;624565120
2007-11-21;10499.9;10499.9;10156.7;10212.9;620524800
2007-11-22;10212.9;10320.4;10130;10314.9;469391776
2007-11-23;10314.9;10537.59;10314.9;10531.2;468307360
2007-11-26;10531.2;10635.59;10427.09;10452.9;471209952
2007-11-27;10452.9;10453.79;10197;10291.5;596618176
2007-11-28;10291.5;10591.5;10279.7;10591.5;660010816
2007-11-29;10591.5;10693.29;10535.79;10664.7;542118528
2007-11-30;10664.7;10802.5;10640.4;10748.79;760102528
2007-12-03;10748.79;10759.59;10560;10560;542510016
2007-12-04;10560;10597.9;10242.5;10268.9;596772608
2007-12-05;10268.9;10514.4;10268.9;10511.5;599833216
2007-12-06;10511.5;10652.7;10429.5;10495.79;578553536
2007-12-07;10495.79;10675.59;10495.79;10632.9;436047488
2007-12-10;10632.9;10677.2;10535.4;10630.29;427738400
2007-12-11;10630.29;10676.79;10610.09;10647.9;409076192
2007-12-12;10647.9;10696.9;10441.5;10643;529217440
2007-12-13;10643;10643;10334.7;10334.7;563349440
2007-12-14;10334.7;10465;10334.7;10413.59;439116832
2007-12-17;10413.59;10413.59;10124.09;10140.4;487250688
2007-12-18;10140.4;10307.7;10107.59;10187.2;505308960
2007-12-19;10187.2;10299.29;10179;10231.9;535182848
2007-12-20;10231.9;10401.4;10231.9;10397.2;377251232
2007-12-21;10397.2;10566.59;10397.2;10531.59;750995584
2007-12-24;10531.59;10615.9;10531.59;10586.7;77385696
2007-12-27;10586.7;10675.29;10581.5;10608.29;240994624
2007-12-28;10608.29;10654;10537.7;10650.29;185358032
2007-12-31;10650.29;10669.2;10613;10657.79;123884968
2008-01-02;10657.79;10781;10621.79;10650.7;380054176
2008-01-03;10650.7;10650.7;10464.5;10540.9;578253952
2008-01-04;10540.9;10582.9;10243.9;10265.29;589968576
2008-01-07;10265.29;10329.59;10026.9;10093.09;568044288
2008-01-08;10093.09;10218.79;10093.09;10161.59;661019712
2008-01-09;10161.59;10161.59;9928.59;9964;752412352
2008-01-10;9964;10126.7;9800.59;9800.59;885456000
2008-01-11;9800.59;9850.29;9686.4;9829.79;842198336
2008-01-14;9829.79;10046.5;9812.59;10031.59;659163456
2008-01-15;10031.59;10031.59;9762.7;9765.79;683929024
2008-01-16;9765.79;9765.79;9562.29;9626.9;724427840
2008-01-17;9626.9;9831.09;9626.9;9662.59;778716416
2008-01-18;9662.6;9862.6;9522.6;9680.1;678319424
2008-01-21;9680.09;9680.09;9260.59;9260.59;696273344
2008-01-22;9260.59;9650.4;8903.4;9612.79;957496256
2008-01-23;9612.79;9726.29;9322.79;9493.7;849825536
2008-01-24;9493.7;9909.09;9493.7;9856.29;834028224
2008-01-25;9856.29;9979.09;9713.4;9738.5;672410304
2008-01-28;9738.5;9738.5;9561.59;9640.5;465496672
2008-01-29;9640.5;9906;9640.5;9905.4;521424736
2008-01-30;9905.4;9920.79;9808;9908.5;516732512
2008-01-31;9908.5;9908.5;9657.29;9881.79;586663872
2008-02-01;9881.79;10224.2;9881.79;10186.59;677310528
2008-02-04;10186.59;10287.09;10186.59;10262.09;514623840
2008-02-05;10262.09;10262.09;9955.29;9955.29;660128448
2008-02-06;9955.29;9955.29;9835.79;9904.5;576779712
2008-02-07;9904.5;9907;9663.9;9764.2;669017216
2008-02-08;9764.2;9885.9;9718.59;9807.5;581740096
2008-02-11;9807.5;9816.09;9695.4;9735.4;396315296
2008-02-12;9735.4;10051.7;9728.29;10040.2;509151552
2008-02-13;10040.2;10040.2;9866.2;9996.09;475564480
2008-02-14;9996.09;10142.4;9996.09;10089.2;591229376
2008-02-15;10089.2;10101;9862.7;9897.9;410373952
2008-02-18;9897.9;10085;9897.9;10084;322430400
2008-02-19;10084;10243.79;9980.5;10208.59;424804128
2008-02-20;10208.59;10208.59;10038.79;10124.4;418367200
2008-02-21;10124.4;10257.59;10124.4;10181.7;377124096
2008-02-22;10181.7;10181.7;10041.59;10051;416930048
2008-02-25;10051;10275.29;10051;10275.29;420199520
2008-02-26;10275.29;10396.79;10268.5;10383.9;527664928
2008-02-27;10383.9;10426.4;10290.79;10421.09;527925440
2008-02-28;10421.09;10447.29;10230.79;10230.79;509032800
2008-02-29;10230.79;10259.79;10017.5;10067.9;537411392
2008-03-03;10067.9;10067.9;9953.7;10013.9;473048128
2008-03-04;9996.2;10102.5;9907.79;9944.5;556598016
2008-03-05;9944.5;10145.5;9944.5;10144.09;561854400
2008-03-06;10144.09;10178.09;9980.09;9990.79;491307776
2008-03-07;9990.79;9990.79;9776.2;9853.7;559596544
2008-03-10;9853.7;9853.7;9663.7;9670.7;467547840
2008-03-11;9670.7;9886.09;9658.4;9772.79;511140352
2008-03-12;9772.79;10013;9772.79;9989.4;504007872
2008-03-13;9989.4;9989.4;9725.7;9801.5;447247680
2008-03-14;9801.5;9946;9706.09;9706.09;443361344
2008-03-17;9706.09;9706.09;9343.5;9380.7;581762816
2008-03-18;9380.7;9636.2;9380.7;9601.5;530615616
2008-03-19;9601.5;9736.09;9441.2;9551.2;782937088
2008-03-20;9551.2;9551.2;9388.29;9448.4;904845376
2008-03-25;9448.4;9839.4;9448.4;9794.59;839040896
2008-03-26;9794.59;9837.7;9726.29;9756.09;600134976
2008-03-27;9756.09;9982;9756.09;9982;578896512
2008-03-28;9982;9988.59;9885.4;9961.29;473100864
2008-03-31;9961.29;10022.7;9804;10013.2;497190208
2008-04-01;10013.2;10340.59;9938.29;10336.2;581900480
2008-04-02;10336.2;10381.9;10244.4;10372;550394816
2008-04-03;10372;10372;10132.7;10177.2;512966688
2008-04-04;10177.2;10207.9;10092.9;10165.09;415111232
2008-04-07;10165.09;10284.79;10165.09;10244.5;379273280
2008-04-08;10244.5;10244.5;10056.59;10108.7;440942592
2008-04-09;10108.7;10157.59;10060.2;10071.79;414889056
2008-04-10;10071.79;10112.2;9869.7;10013;584191104
2008-04-11;10013;10124.5;9881.59;9931.4;455440896
2008-04-14;9931.4;9931.4;9818;9845.5;411823328
2008-04-15;9845.5;9964.9;9845.5;9904.2;520159744
2008-04-16;9904.2;10102.59;9904.2;10091.2;540132160
2008-04-17;10091.2;10172;10011.7;10089.4;576961792
2008-04-18;10089.4;10244.29;10026.7;10241.09;499690144
2008-04-21;10241.09;10280;10097.2;10137.79;450731360
2008-04-22;10137.79;10137.79;10016.9;10069.59;575823616
2008-04-23;10069.59;10103.59;9955.7;10087.7;614500608
2008-04-24;10087.7;10087.7;9890;9974.4;567902080
2008-04-25;9974.4;10052.9;9961.5;10019;508047936
2008-04-28;10019;10175.2;10019;10117.5;360230368
2008-04-29;10117.5;10117.5;9987.4;10007.4;452367424
2008-04-30;10007.4;10143.4;9991.29;10122.29;494845760
2008-05-01;10122.29;10127.79;10053.5;10073;295564352
2008-05-02;10073;10315.09;10073;10290.79;534545568
2008-05-06;10290.79;10397.79;10274;10329;506685728
2008-05-07;10329;10532.59;10317.29;10448.59;588272128
2008-05-08;10448.59;10549.79;10376.79;10549.79;580620992
2008-05-09;10549.79;10549.79;10391.59;10437.29;417642304
2008-05-12;10437.29;10546.29;10437.29;10531.09;372659840
2008-05-13;10531.09;10624.4;10350.9;10372.09;534362688
2008-05-14;10372.09;10410.5;10192.29;10275.29;569336384
2008-05-15;10275.29;10340.29;10216.9;10338.9;471566304
2008-05-16;10338.9;10526.2;10338.9;10454.29;468155680
2008-05-19;10454.29;10557.29;10454.29;10557.29;409988736
2008-05-20;10557.29;10557.29;10250.29;10250.29;544802752
2008-05-21;10250.29;10328.4;10164.09;10165.79;503793344
2008-05-22;10165.79;10227.9;10086.9;10186.9;440654528
2008-05-23;10186.9;10188.2;10077.59;10077.59;407590688
2008-05-27;10077.59;10171.5;10001.59;10034.2;476717216
2008-05-28;10034.2;10099.7;10015.09;10057.29;428846816
2008-05-29;10057.29;10158.29;10055.5;10098.2;513633728
2008-05-30;10098.2;10118.7;10049.29;10049.29;894986304
2008-06-02;10049.29;10066.4;9881.29;9928.29;517399520
2008-06-03;9928.29;9993.5;9902.7;9986.9;487579040
2008-06-04;9986.9;9994.59;9861.7;9976.9;539637824
2008-06-05;9976.9;10035.59;9919.4;10010.2;508406176
2008-06-06;10010.2;10107;9832.7;9834.29;544318912
2008-06-09;9834.29;9850.29;9726.2;9741.29;483782656
2008-06-10;9741.29;9741.29;9612.9;9626.5;695745344
2008-06-11;9626.5;9688.7;9373.29;9423.09;945870080
2008-06-12;9423.09;9554.2;9402.7;9554.2;663443264
2008-06-13;9554.2;9679.59;9468;9652.29;572779904
2008-06-16;9652.29;9724.09;9572.09;9635.5;425331648
2008-06-17;9635.5;9804.2;9635.5;9723.9;531527072
2008-06-18;9723.9;9723.9;9469.59;9534.79;556541696
2008-06-19;9534.79;9534.79;9409.7;9446.59;576785536
2008-06-20;9446.59;9524.09;9316.5;9361.09;950237696
2008-06-23;9361;9386.79;9269.29;9320.59;486133856
2008-06-24;9320.59;9362.5;9123;9192.29;757477440
2008-06-25;9192.29;9323.4;9192.29;9321.2;693320704
2008-06-26;9321.29;9321.29;9107.29;9107.29;516317760
2008-06-27;9107.29;9142.09;9017.2;9104.79;547845952
2008-06-30;9104.9;9154.2;9065;9145.79;563164992
2008-07-01;9145.7;9145.7;8867;8920.79;709689728
2008-07-02;8920.9;8920.9;8658.2;8658.2;894269632
2008-07-03;8658.2;8658.2;8465.79;8656.4;935772800
2008-07-04;8656.4;8663.29;8504.29;8516;432290592
2008-07-07;8516;8646.79;8463.59;8623;501777120
2008-07-08;8623;8623;8369.7;8480.09;665942144
2008-07-09;8480.09;8678.29;8480.09;8654.59;730704640
2008-07-10;8654.59;8654.59;8499.29;8519.9;752455424
2008-07-11;8519.9;8582.09;8339.09;8339.09;577509184
2008-07-14;8339.09;8533.9;8339.09;8445.7;524121536
2008-07-15;8445.7;8445.7;8164.89;8279.29;626939392
2008-07-16;8279.29;8458.7;8221;8414.5;684089216
2008-07-17;8414.5;8780.9;8414.5;8719.7;813071424
2008-07-18;8719.79;8964.7;8600;8964.7;719832960
2008-07-21;8964.79;9082.59;8865.09;9045.5;537304832
2008-07-22;9045.5;9045.5;8816.2;8982.59;572964416
2008-07-23;8982.5;9226.2;8982.5;9189.79;633522752
2008-07-24;9189.79;9210.79;8966.2;9007.2;675904448
2008-07-25;9007.2;9007.2;8770.5;8867.7;646571008
2008-07-28;8867.7;8867.7;8712.5;8716.7;443631104
2008-07-29;8716.7;8793.4;8593.9;8731.4;481775008
2008-07-30;8731.4;8899;8731.4;8886.29;523549888
2008-07-31;8886.4;8909.09;8784.5;8856.7;763957440
2008-08-01;8856.7;8902.9;8757;8839.9;427334848
2008-08-04;8839.9;8922.29;8776.9;8787.4;381055840
2008-08-05;8787.4;9112;8760.5;9075.7;700840000
2008-08-06;9075.7;9225.9;9056.2;9131.5;661676864
2008-08-07;9131.5;9131.5;9044.7;9088.7;455689184
2008-08-08;9088.7;9203.5;9032.5;9201.9;478371744
2008-08-11;9201.79;9384.09;9192.7;9384.09;500458240
2008-08-12;9384.09;9384.09;9258.9;9291.2;565167104
2008-08-13;9291.2;9291.2;9091.79;9109.5;600448640
2008-08-14;9109.5;9177.09;9039.9;9134.4;467463264
2008-08-15;9134.4;9194.9;9085.9;9194.9;386229152
2008-08-18;9194.9;9194.9;9095.4;9124;301185568
2008-08-19;9124;9124;8867.59;8867.59;371276096
2008-08-20;8867.59;8935.59;8824;8897.29;367773408
2008-08-21;8897.4;8980.7;8787.2;8939.09;403732832
2008-08-22;8939.09;9182.7;8939.09;9182.7;353133824
2008-08-26;9182.7;9182.7;8990.09;9133.59;397540832
2008-08-27;9133.59;9141.29;9011.5;9137.09;393371584
2008-08-28;9137.09;9307.9;9081.5;9271.7;429550432
2008-08-29;9271.7;9428.4;9271.7;9381.79;473818528
2008-09-01;9381.9;9434.09;9266.79;9409.5;286598048
2008-09-02;9409.5;9604.59;9368.59;9543.59;518040896
2008-09-03;9543.59;9543.59;9357;9369.7;528331744
2008-09-04;9369.7;9399.9;9150;9150;478837760
2008-09-05;9150.09;9150.09;8966.4;8966.79;500881376
2008-09-08;8966.79;9381.09;8966.79;9270;179065392
2008-09-09;9269.9;9323.79;9110.79;9138.2;804603776
2008-09-10;9138.2;9138.2;8927.7;8967.2;691162112
2008-09-11;8967.1;8972.9;8770.2;8874.9;535253248
2008-09-12;8874.9;8987.9;8874.9;8976.7;434740352
2008-09-15;8976.7;8976.7;8573.8;8708.4;509296128
2008-09-16;8708.5;8708.5;8319.7;8409.1;1030384896
2008-09-17;8409;8613.3;8309.8;8309.8;817398784
2008-09-18;8309.7;8612.7;8258.3;8336.8;996169728
2008-09-19;8336.7;9033.2;8336.7;8982.7;1594596736
2008-09-22;8982.75;8982.75;8753.01;8753.01;573853696
2008-09-23;8752.96;8754.7;8405.21;8454.58;613832576
2008-09-24;8454.49;8526.92;8385.66;8407.36;481534176
2008-09-25;8407.29;8490.64;8364.61;8434.65;548737152
2008-09-26;8434.71;8434.71;8161.77;8274.44;473833984
2008-09-29;8274.55;8274.55;7792.93;7792.93;485035232
2008-09-30;7778.81;7929.67;7561.44;7888.21;683597888
2008-10-01;7888.22;8095.68;7835.94;7914.39;584570944
2008-10-02;7914.39;8200.26;7904.23;7965.48;641835584
2008-10-03;7965.42;7995.54;7821.96;7995.54;501885696
2008-10-06;7995.5;7995.5;7371.5;7474.79;699552320
2008-10-07;7474.6;7634.39;7276.43;7431.16;768441024
2008-10-08;7431.18;7602.51;6997.11;7200.87;943968320
2008-10-09;7200.98;7413.57;7128.66;7179.43;557446528
2008-10-10;7179.89;7179.89;6651.57;6778.31;806488704
2008-10-13;6778.34;7081.91;6778.34;7030.35;578161280
2008-10-14;7030.36;7386.46;7020.02;7094.45;668969088
2008-10-15;7094.49;7117.83;6681.31;6707.12;518839456
2008-10-16;6707.27;6707.27;6257.03;6342.71;718920960
2008-10-17;6342.61;6538.02;6128.76;6311.39;682591040
2008-10-20;6311.08;6401.1;6267.68;6399.45;449927200
2008-10-21;6399.36;6622.8;6399.36;6443.11;446592384
2008-10-22;6443.86;6443.86;6166.61;6232.62;452604064
2008-10-23;6232.42;6271.75;6021.35;6128.65;474971072
2008-10-24;6129.04;6129.04;5640.68;5793.56;581291648
2008-10-27;5793.79;5793.79;5549.63;5688.67;394197568
2008-10-28;5688.69;5843.53;5622.46;5699.26;502298784
2008-10-29;5698.8;5989.11;5698.8;5989.11;463940704
2008-10-30;5989.17;6301.73;5989.17;6175.09;521435744
2008-10-31;6223.7;6310.87;6184.51;6282.55;427733536
2008-11-03;6282.49;6466.6;6282.49;6443.71;326222464
2008-11-04;6443.91;6835.69;6443.91;6778.7;500659008
2008-11-05;6778.91;6824.01;6595.01;6757.46;431075840
2008-11-06;6757.74;6757.74;6455.95;6521.02;482328864
2008-11-07;6521.38;6646.48;6521.38;6585.58;366241600
2008-11-10;6585.69;6835.41;6585.69;6656.56;326973568
2008-11-11;6656.68;6656.68;6404.51;6404.51;332647168
2008-11-12;6404.54;6478.28;6170.17;6251.18;391080672
2008-11-13;6251.24;6281.07;6119.07;6156.85;400016992
2008-11-14;6157.08;6372.5;6112.1;6127.76;414556704
2008-11-17;6127.87;6131.16;5930.78;5977.03;350415520
2008-11-18;5976.89;5976.89;5810.2;5925.98;467277312
2008-11-19;5926.03;5946.74;5706.34;5706.58;516648928
2008-11-20;5706.79;5706.79;5537.29;5578.68;601641280
2008-11-21;5578.53;5714.3;5491.46;5491.46;490371168
2008-11-24;5491.29;5823.36;5491.29;5789.55;448061696
2008-11-25;5789.6;5946.45;5690.3;5832.99;702067712
2008-11-26;5832.88;5955.35;5773.16;5831.04;495600864
2008-11-27;5830.83;6044.56;5830.83;6036.64;360744512
2008-11-28;6036.64;6093.32;5988.65;6093.32;466987904
2008-12-01;6093.38;6094.92;5823.54;5830.39;414842976
2008-12-02;5830.29;5874.71;5698.58;5860.39;430715136
2008-12-03;5860.4;5860.4;5677.69;5848.94;403339264
2008-12-04;5849.11;5950.5;5746.7;5801.82;421578816
2008-12-05;5801.92;5817.32;5681.81;5688.26;346836928
2008-12-08;5685.07;5981.29;5685.07;5948.77;347905568
2008-12-09;5948.75;6197.38;5893.78;6151.63;485973248
2008-12-10;6151.67;6267.19;6151.63;6264.37;473574752
2008-12-11;6264.28;6353.36;6221.31;6320.39;385249888
2008-12-12;6320.48;6320.48;6047.59;6172.98;370936320
2008-12-15;6172.75;6251.03;6172.75;6204.89;299449280
2008-12-16;6205.02;6277.55;6166.59;6251.05;429615936
2008-12-17;6250.92;6319.22;6220.37;6307.67;431927200
2008-12-18;6307.83;6425.12;6300.1;6391.57;414040352
2008-12-19;6391.61;6391.61;6216.84;6285.1;658268288
2008-12-22;6285.37;6285.37;6179.12;6231.5;221987296
2008-12-23;6231.42;6334.74;6208.05;6288.1;184136912
2008-12-24;6287.93;6315.82;6249.67;6315.82;41378952
2008-12-29;6316.46;6405.88;6296.8;6350.56;126416088
2008-12-30;6350.49;6451.16;6350.49;6451.16;128557136
2008-12-31;6450.98;6495.33;6360.85;6360.85;93524560
2009-01-02;6360.77;6627.17;6360.77;6627.17;170622080
2009-01-05;6627.07;6819.84;6627.07;6745.17;300254592
2009-01-06;6744.72;6895.87;6740.76;6879.01;313063136
2009-01-07;6878.95;6878.95;6736.28;6762.3;333314592
2009-01-08;6762.68;6762.68;6599.25;6692.25;304920352
2009-01-09;6691.95;6763.83;6646.17;6653.88;323585312
2009-01-12;6653.99;6708.78;6648.26;6685.99;254225344
2009-01-13;6686.31;6686.31;6484.46;6547.29;302864064
2009-01-14;6547.34;6583.76;6280.68;6363.59;374871840
2009-01-15;6363.4;6363.4;6154.55;6204.97;374745824
2009-01-16;6326.97;6326.97;6154.55;6249.6;301816128
2009-01-19;6250.09;6389.34;6146.99;6215.49;243676800
2009-01-20;6216.25;6280.53;6106.76;6142.06;324114784
2009-01-21;6142.49;6181.65;6042.41;6159.5;402049760
2009-01-22;6159.25;6268.46;6144.54;6167.13;386528704
2009-01-23;6167.31;6167.31;6023.29;6088.13;382753920
2009-01-26;6088.63;6256.22;6073.9;6256.22;312116384
2009-01-27;6255.71;6270.38;6179.97;6258.57;334369920
2009-01-28;6258.59;6435.36;6258.59;6423.76;342307232
2009-01-29;6424.09;6424.09;6198.8;6272.61;316244224
2009-01-30;6272.44;6322.89;6195.52;6250.76;360512768
2009-02-02;6250.96;6250.96;6040.2;6052.38;266110928
2009-02-03;6052.32;6155.84;6037.79;6130.77;323320608
2009-02-04;6130.87;6367.22;6130.87;6321.81;379564640
2009-02-05;6321.99;6391.15;6240.96;6391.15;331937664
2009-02-06;6390.9;6604.73;6365.68;6561.67;409370176
2009-02-09;6561.75;6670.36;6546.52;6659.68;309226880
2009-02-10;6659.61;6659.61;6495.66;6495.66;338436960
2009-02-11;6496.02;6527.85;6430.64;6496.28;285358112
2009-02-12;6496.31;6501.88;6400.11;6501.88;331188896
2009-02-13;6501.54;6622.85;6487.99;6526.38;314318304
2009-02-16;6526.62;6526.62;6452.28;6461.87;152710720
2009-02-17;6461.89;6461.89;6247.89;6265.71;291815296
2009-02-18;6265.7;6275.99;6144.81;6245.77;318432416
2009-02-19;6245.63;6302.61;6201;6217.86;460939968
2009-02-20;6218.01;6218.01;6008.82;6008.82;447828480
2009-02-23;6008.73;6076.51;5907.82;5919.34;362226656
2009-02-24;5919.41;5919.41;5718.13;5905.75;392804416
2009-02-25;6030.68;6125.56;5996.67;6042.15;394264352
2009-02-26;6042.34;6158.78;6042.34;6123.75;394547744
2009-02-27;6123.93;6123.93;5978.32;6049.14;403384512
2009-03-02;6048.95;6048.95;5860.46;5860.46;292991936
2009-03-03;5860.29;5974.17;5832.48;5850.73;557581568
2009-03-04;5850.62;6087.84;5850.62;6083.51;481708480
2009-03-05;6083.46;6083.46;5935.37;5935.37;404809568
2009-03-06;5935.22;5940.19;5804.4;5831.55;408556768
2009-03-09;5831.59;5845.39;5731.14;5769.79;348756448
2009-03-10;5769.84;5968.43;5761.89;5954.8;457066496
2009-03-11;5954.83;6057.31;5915.02;6026.68;445782496
2009-03-12;6026.54;6062.15;5896.81;6061.82;351410784
2009-03-13;6061.82;6241.52;6061.73;6162.54;381265824
2009-03-16;6162.4;6278.79;6162.4;6270.31;347389408
2009-03-17;6270.4;6270.4;6174.86;6211.79;492724416
2009-03-18;6211.94;6266.79;6161.27;6191.7;368969952
2009-03-19;6191.59;6356.22;6191.59;6261.62;697807552
2009-03-20;6261.62;6273.83;6200.25;6272.41;777886464
2009-03-23;6272.31;6403.06;6272.31;6391.21;605525632
2009-03-24;6390.94;6491.29;6368.23;6403.55;589692224
2009-03-25;6403.64;6415.7;6311.27;6371.11;576952448
2009-03-26;6371.1;6386.95;6340.5;6382.14;673136512
2009-03-27;6382.27;6403.31;6324.61;6351.52;659595776
2009-03-30;6351.7;6351.7;6219.09;6224.28;535920320
2009-03-31;6224.18;6373.89;6224.18;6373.89;634780608
2009-04-01;6373.85;6541.02;6310.04;6541.02;631874176
2009-04-02;6540.78;6838.97;6540.78;6816.12;765289472
2009-04-03;6816.16;6974.98;6775.64;6926.2;538542720
2009-04-06;6926.09;7073;6853.75;6885.54;545105088
2009-04-07;6885.58;6903.23;6716.66;6720.01;549097152
2009-04-08;6720.04;6726.87;6650.95;6718.41;511250240
2009-04-09;6718.32;6990;6718.32;6978.91;544963968
2009-04-14;6978.65;7262.46;6978.65;7152.16;561164544
2009-04-15;7152.16;7158.71;7054.9;7109.38;426722720
2009-04-16;7109.44;7232.47;7101.14;7224.76;488325920
2009-04-17;7224.82;7328.16;7224.82;7307.73;702303808
